,selected_image_indices,value,selected_image_names,selected_images
692,8809,0.034527026,Lung_Opacity-256.png,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [10 18 20 ...  0  0  0]
 [11 18 19 ...  0  0  0]
 [ 8 12 12 ...  0  0  0]]"
693,7636,0.034505986,Lung_Opacity-2253.png,"[[  5   5   5 ...   6   5   5]
 [  5   6   5 ...   6   6   6]
 [  5   6   6 ...   6   6   5]
 ...
 [121 129 127 ... 127 115  91]
 [119 124 121 ... 125 113  90]
 [102 107 103 ... 106  97  80]]"
694,7861,0.034498155,Lung_Opacity-5921.png,"[[  2   3   4 ...   1   1   3]
 [  2   4   4 ...   4   1   3]
 [  2   4   3 ...   7   0   3]
 ...
 [ 73 131 143 ... 147 144 143]
 [ 70 125 137 ... 140 140 138]
 [ 49  87  94 ...  95  96  94]]"
695,6473,0.034496054,Lung_Opacity-2846.png,"[[ 68  56  41 ...   9   9   7]
 [ 89  75  57 ...   9  10   8]
 [ 99  83  61 ...   9   9   8]
 ...
 [ 14  12  10 ... 224 220 191]
 [ 14  13  12 ... 223 218 191]
 [ 13  12  12 ... 202 197 172]]"
696,7325,0.03449051,Lung_Opacity-3757.png,"[[245 242 239 ... 247 246 227]
 [236 232 226 ... 239 239 223]
 [225 204 180 ... 228 229 215]
 ...
 [ 15  14  14 ...  19  22  23]
 [ 15  14  14 ...  19  22  24]
 [ 15  14  14 ...  19  23  25]]"
697,4029,0.034488592,COVID-128.png,"[[ 37   6   0 ...   0   6  37]
 [ 37   6   0 ...   0   6  37]
 [ 35   6   0 ...   0   6  37]
 ...
 [ 32   5   0 ... 164 163 174]
 [ 42  17  11 ... 162 160 169]
 [ 99  76  71 ... 192 191 196]]"
698,3795,0.034475043,COVID-13.png,"[[  1   0   0 ...  71  98 128]
 [  1   0   0 ...  71  96 123]
 [  1   1   0 ...  75 100 128]
 ...
 [  0   0   0 ...   3  19  44]
 [  0   0   0 ...   4  22  47]
 [  0   0   0 ...   7  27  50]]"
699,4200,0.034463916,COVID-2983.png,"[[9 2 1 ... 2 6 7]
 [3 1 1 ... 0 2 5]
 [1 0 0 ... 0 2 4]
 ...
 [0 1 0 ... 0 0 1]
 [0 1 1 ... 1 1 2]
 [1 1 1 ... 0 1 4]]"
700,2671,0.03445456,Normal-716.png,"[[ 35  64  78 ... 157 111  66]
 [ 18  52  77 ... 128  81  52]
 [  8  32  67 ...  94  56  43]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]"
701,7847,0.03443245,Lung_Opacity-3741.png,"[[132 205 215 ...  19  21  23]
 [132 206 216 ...  15  16  15]
 [132 205 215 ...  14  13  14]
 ...
 [146 224 236 ...  20  20  20]
 [138 212 225 ...  19  20  20]
 [ 93 143 151 ...  13  14  14]]"
702,1730,0.034426816,Normal-3194.png,"[[  0   0  13 ...   1   0   0]
 [  0   0  27 ...   2   0   0]
 [  0   0  30 ...   1   0   0]
 ...
 [  0   0 138 ...   6   0   0]
 [  0   0 138 ...   6   0   0]
 [  0   0 138 ...   7   0   0]]"
703,1192,0.034419514,Normal-6894.png,"[[ 44  70  72 ...  30  30  27]
 [ 46  74  75 ...  32  31  28]
 [ 43  70  71 ...  30  30  27]
 ...
 [127 187 169 ...  63  62  57]
 [127 186 168 ...  94  93  85]
 [116 170 154 ... 124 123 111]]"
704,2488,0.034410805,Normal-815.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
705,7392,0.034398593,Lung_Opacity-4284.png,"[[1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 ...
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]]"
706,8938,0.034396924,Lung_Opacity-5163.png,"[[ 2  2  2 ...  2  2  2]
 [ 2  2  2 ...  2  2  2]
 [ 2  2  2 ...  2  2  2]
 ...
 [ 2  2  1 ... 11  8  4]
 [ 2  2  2 ... 12  6  5]
 [ 1  1  2 ...  9  5  5]]"
707,4463,0.034387015,COVID-1271.png,"[[103 160 168 ...  80  37  29]
 [107 165 174 ...  32  27  28]
 [110 171 180 ...  26  29  31]
 ...
 [  1   2   5 ...  22  14   8]
 [  0   1   4 ...  20  13   8]
 [  0   1   4 ...  18  12   7]]"
708,3503,0.03437801,COVID-309.png,"[[110 101 104 ... 227 255 254]
 [ 58  53  58 ... 215 255 255]
 [ 34  31  40 ... 210 255 255]
 ...
 [107 104 128 ... 241 255 255]
 [163 155 172 ... 246 255 253]
 [233 220 228 ... 253 254 250]]"
709,3888,0.034376405,COVID-1903.png,"[[13  5  4 ...  4  5 13]
 [13  5  4 ...  4  5 12]
 [13  6  5 ...  4  5 12]
 ...
 [12  7  4 ...  0  2  9]
 [12  6  4 ...  0  2  9]
 [11  5  4 ...  0  2 10]]"
710,3273,0.034362454,COVID-2212.png,"[[ 30  30  29 ... 107 103 103]
 [ 31  30  29 ... 111 106 106]
 [ 32  30  28 ... 112 106 107]
 ...
 [ 31  31  31 ...  76  89  96]
 [ 31  32  31 ...  75  87  95]
 [ 29  30  30 ...  73  85  92]]"
711,1582,0.034347143,Normal-1932.png,"[[  8   7   7 ... 171 179 185]
 [  9   8   8 ... 117 127 138]
 [  9   9   8 ...  64  70  76]
 ...
 [ 44  29  11 ...   0   0   0]
 [115  85  50 ...   0   0   0]
 [138 142 139 ...   0   0   0]]"
712,742,0.034346044,Normal-1371.png,"[[ 0  0  0 ... 56 55 53]
 [ 0  0  0 ... 56 52 50]
 [ 0  0  0 ... 55 51 48]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
713,5924,0.034326278,COVID-351.png,"[[254 254 254 ... 252 253 253]
 [253 252 252 ... 251 252 252]
 [254 255 255 ... 250 251 251]
 ...
 [172 173 168 ... 101 114 161]
 [173 173 167 ... 101 102 116]
 [175 173 168 ... 103 104 108]]"
714,4037,0.03430257,COVID-3116.png,"[[ 9 10  9 ...  6  6  6]
 [ 7  7  7 ...  6  7  6]
 [ 6  5  6 ...  6  7  6]
 ...
 [ 6  6  6 ...  7  6  6]
 [ 6  6  6 ...  6  6  6]
 [ 6  7  7 ...  6  7  6]]"
715,1905,0.034301072,Normal-751.png,"[[33 49 59 ... 44 32 19]
 [35 50 59 ... 44 33 19]
 [36 51 59 ... 43 33 20]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
716,3599,0.03429969,COVID-1963.png,"[[162 162 161 ... 145 146 148]
 [181 181 180 ... 162 164 166]
 [182 181 180 ... 164 166 167]
 ...
 [147 143 135 ... 114 112 108]
 [145 139 132 ... 115 111 109]
 [128 121 116 ... 104 102 100]]"
717,5272,0.03429551,COVID-1678.png,"[[119 116 116 ...   7   8   7]
 [123 120 118 ...   5   3   5]
 [123 122 123 ...  23  11   1]
 ...
 [182 180 178 ... 187 177 167]
 [181 182 181 ... 185 177 166]
 [184 183 181 ... 187 178 165]]"
718,175,0.034283563,Normal-2663.png,"[[246 245 244 ... 233 231 215]
 [246 244 243 ... 232 230 214]
 [244 242 241 ... 233 231 214]
 ...
 [217 183 159 ... 245 247 222]
 [227 201 178 ... 249 250 223]
 [240 220 202 ... 250 251 224]]"
719,4408,0.034279384,COVID-2125.png,"[[162 145 143 ... 111 113 140]
 [156 140 138 ... 105 106 130]
 [154 139 138 ... 100 104 126]
 ...
 [ 33   5   0 ... 135 138 153]
 [ 42  17  11 ... 139 141 157]
 [ 99  76  71 ... 173 173 184]]"
720,3156,0.034256157,COVID-439.png,"[[ 47   8   0 ... 129 129 129]
 [ 38   6   0 ... 129 128 128]
 [ 36   6   0 ... 138 137 137]
 ...
 [159 141 141 ... 135 123 116]
 [160 141 141 ... 134 123 114]
 [158 143 142 ... 133 125 116]]"
721,758,0.034247197,Normal-2438.png,"[[229 224 219 ...  77  76  65]
 [220 217 211 ...  23  22  16]
 [213 200 172 ...   3   3   1]
 ...
 [116  69  33 ...   6   6   4]
 [117  70  34 ...   6   6   4]
 [119  72  36 ...   6   6   4]]"
722,8155,0.03423981,Lung_Opacity-5449.png,"[[ 0  0  0 ... 38 30 20]
 [ 0  0  0 ... 47 32 18]
 [ 0  0  0 ... 31 23 15]
 ...
 [ 0  0  0 ...  4  3  2]
 [ 0  0  0 ...  4  3  3]
 [ 0  0  0 ...  5  4  4]]"
723,5220,0.03423029,COVID-1746.png,"[[ 15  15  15 ...  14  13  13]
 [ 15  15  15 ...  14  13  13]
 [ 15  15  15 ...  13  13  13]
 ...
 [ 81  83  88 ... 124 120 114]
 [ 75  77  82 ... 122 117 112]
 [ 66  69  74 ... 119 113 107]]"
724,5952,0.034224607,COVID-5.png,"[[226 226 227 ... 217 216 216]
 [180 180 179 ...  90  90  91]
 [177 175 176 ...  57  56  58]
 ...
 [ 85  79  95 ...  90  85  81]
 [ 84  79  96 ...  88  84  81]
 [ 83  79  93 ...  89  84  83]]"
725,2028,0.03421389,Normal-2841.png,"[[148 105  72 ... 194 198 187]
 [ 87  51  29 ... 119 129 129]
 [ 37  17   8 ...  39  51  55]
 ...
 [  6   6   6 ...   6   6   4]
 [  6   6   6 ...   6   6   4]
 [  6   6   6 ...   6   6   4]]"
726,5006,0.034210403,COVID-1350.png,"[[ 77  77  77 ...  75  77  77]
 [ 76  76  76 ...  74  74  74]
 [ 79  79  78 ...  71  70  68]
 ...
 [187 187 187 ... 134 132 131]
 [187 187 187 ... 134 132 131]
 [187 187 187 ... 135 133 131]]"
727,7263,0.034203805,Lung_Opacity-3345.png,"[[ 18   7   1 ... 160 190 199]
 [ 13   4   0 ...  84 125 162]
 [ 12   4   0 ...  27  61 103]
 ...
 [  0   0   0 ...  36  85 124]
 [  0   0   0 ...  37  86 126]
 [  1   0   0 ...  38  88 129]]"
728,464,0.034196332,Normal-1310.png,"[[48 61 64 ... 85 83 79]
 [49 60 63 ... 84 82 79]
 [50 61 63 ... 83 82 78]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
729,3856,0.034194715,COVID-2700.png,"[[ 49  56  59 ...  53  52  47]
 [ 52  61  64 ...  60  57  48]
 [ 51  59  63 ...  62  59  47]
 ...
 [ 16  73 111 ...  30  39  37]
 [ 11  58 100 ...  30  30  44]
 [ 10  43  85 ...  27  21  41]]"
730,3645,0.03416761,COVID-1990.png,"[[ 83  78  72 ...  10  10  10]
 [ 92  92  92 ...   2   2   2]
 [ 45  43  44 ...   0   0   0]
 ...
 [  0   0   0 ...  19  52 114]
 [ 29  16  11 ...  21  54 118]
 [108  88  69 ...  29  63 123]]"
731,8420,0.03416035,Lung_Opacity-3575.png,"[[ 88  73  60 ... 189 198 185]
 [ 34  25  18 ... 152 187 178]
 [ 10   6   4 ... 102 158 170]
 ...
 [ 10  10  10 ...  24  38  55]
 [ 12  10  10 ...  22  37  53]
 [ 14  12  10 ...  30  46  62]]"
732,5128,0.03415433,COVID-958.png,"[[171 157 156 ... 163 156 162]
 [ 71  54  51 ...  52  52  72]
 [ 39  17  11 ...   8  12  38]
 ...
 [175 199 210 ... 157 164 185]
 [198 201 203 ... 182 176 187]
 [171 161 153 ... 146 140 151]]"
733,5572,0.034146965,COVID-2832.png,"[[2 3 3 ... 2 2 2]
 [2 2 2 ... 1 2 3]
 [3 2 2 ... 1 2 3]
 ...
 [2 1 2 ... 2 2 2]
 [1 2 1 ... 1 2 2]
 [3 2 3 ... 1 2 3]]"
734,2004,0.034146026,Normal-4388.png,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ... 218 201 135]
 [  0   0   0 ... 198 218 186]
 [  0   0   0 ... 126 146 135]]"
735,8317,0.03413963,Lung_Opacity-4677.png,"[[176 196 198 ... 160 159 142]
 [201 223 227 ... 183 182 163]
 [205 227 230 ... 184 183 166]
 ...
 [192 213 215 ...  61  52  41]
 [189 209 211 ...  60  52  41]
 [164 183 185 ...  53  47  38]]"
736,7281,0.034125607,Lung_Opacity-2706.png,"[[223 219 212 ... 243 244 225]
 [205 176 149 ... 226 227 216]
 [147 100  65 ... 206 209 200]
 ...
 [ 12  12  12 ...  13  12   9]
 [ 12  12  12 ...  13  12   9]
 [ 13  12  12 ...  13  12   9]]"
737,3520,0.03412385,COVID-1803.png,"[[134 135 132 ... 131 131 129]
 [141 140 137 ... 136 136 135]
 [143 141 136 ... 137 137 135]
 ...
 [210 211 212 ... 160 158 153]
 [208 210 212 ... 160 157 152]
 [200 203 204 ... 152 150 146]]"
738,6116,0.034109138,Lung_Opacity-5495.png,"[[33 23 15 ... 13 16 15]
 [19 14 11 ... 10 10  8]
 [14 11  9 ...  8  9  6]
 ...
 [13 11 10 ...  9 11  9]
 [15 13 12 ... 11 13 11]
 [18 16 14 ... 12 15 14]]"
739,1242,0.034098886,Normal-2322.png,"[[140  97  27 ...  12  12  12]
 [107  47  14 ...  11  11  11]
 [ 41  15  11 ...  11  11  11]
 ...
 [  7  10  12 ...  11  12  13]
 [  7  10  11 ...   9   9   9]
 [  5   8   7 ...   7   7   7]]"
740,6404,0.034089107,Lung_Opacity-5600.png,"[[  1   2   2 ...  15  18  16]
 [  2   2   2 ...   6   7   8]
 [  2   2   2 ...   3   4   5]
 ...
 [172 192 196 ...  11  11  10]
 [168 187 191 ...  11  11  10]
 [146 164 166 ...   9   9   8]]"
741,4421,0.03408633,COVID-1847.png,"[[ 76  78  80 ...  10  48 186]
 [ 76  78  80 ...  18  62 192]
 [ 77  79  81 ...  54  97 203]
 ...
 [124 131 140 ... 143 155 202]
 [127 135 145 ... 151 162 204]
 [175 180 186 ... 189 196 222]]"
742,2077,0.034073196,Normal-2710.png,"[[1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 ...
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]]"
743,7835,0.03406989,Lung_Opacity-6010.png,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [122 125 129 ... 166 178 171]
 [129 133 137 ... 172 183 176]
 [136 139 143 ... 181 189 182]]"
744,1563,0.03405707,Normal-701.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
745,8368,0.034053642,Lung_Opacity-4253.png,"[[ 88 137 145 ... 196 195 193]
 [ 87 136 142 ... 199 199 199]
 [ 85 132 136 ... 202 202 203]
 ...
 [ 35  56  62 ... 190 187 177]
 [ 33  51  58 ... 176 173 167]
 [ 25  38  43 ... 117 116 114]]"
746,2949,0.0340493,Normal-9799.png,"[[246 241 235 ... 221 222 208]
 [232 227 223 ... 215 216 204]
 [223 218 212 ... 203 206 192]
 ...
 [ 15  15  14 ...  15  14  10]
 [ 15  15  14 ...  15  14  10]
 [ 15  15  14 ...  15  14  10]]"
747,6868,0.03404268,Lung_Opacity-5372.png,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [28 20 16 ...  0  0  0]
 [25 19 15 ...  0  0  0]
 [14 12 10 ...  0  0  0]]"
748,8654,0.03402676,Lung_Opacity-4943.png,"[[ 66  69  66 ... 108 107  98]
 [ 36  38  35 ... 123 122 112]
 [ 15  15  14 ... 123 124 112]
 ...
 [145 161 164 ...   6  12   8]
 [141 157 160 ...   6  12   8]
 [122 137 140 ...   6  11   6]]"
749,418,0.034016997,Normal-734.png,"[[39 46 50 ... 92 92 90]
 [42 49 53 ... 94 91 89]
 [46 53 56 ... 92 89 85]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
750,2163,0.034014646,Normal-3038.png,"[[0 0 0 ... 5 5 4]
 [0 0 0 ... 5 5 4]
 [0 0 0 ... 4 5 4]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
751,200,0.03400801,Normal-8122.png,"[[ 49  38  29 ... 124 126 132]
 [ 43  32  24 ...  95 100 109]
 [ 42  31  23 ...  74  81  91]
 ...
 [ 21  21  21 ... 129 133 138]
 [ 25  25  25 ... 130 136 139]
 [ 30  29  29 ... 125 138 140]]"
752,5818,0.033998664,COVID-3608.png,"[[185 211 229 ...  26  26  26]
 [157 183 204 ...   4   4   4]
 [119 146 165 ...   0   0   0]
 ...
 [  0   0   0 ...  36  25  16]
 [  4   4   4 ...  41  29  20]
 [ 26  26  26 ...  62  51  42]]"
753,5235,0.033979636,COVID-952.png,"[[124 121 118 ... 192 231 253]
 [ 31  26  20 ...  96 152 205]
 [ 14   7   1 ...  58  90 150]
 ...
 [236 243 250 ... 166 176 200]
 [236 242 249 ... 174 185 204]
 [243 246 251 ... 217 224 230]]"
754,4611,0.03397828,COVID-1105.png,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [122 125 133 ... 172 166 163]
 [122 125 133 ... 172 166 163]
 [122 126 135 ... 172 166 163]]"
755,1054,0.033962745,Normal-3170.png,"[[ 0 22 71 ...  8  8  7]
 [ 0 25 76 ... 10 11 10]
 [ 0 26 98 ... 12 13 13]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
756,5833,0.033946373,COVID-2708.png,"[[30  5  0 ...  0  5 30]
 [30  5  0 ...  0  5 30]
 [30  5  0 ...  0  5 30]
 ...
 [30  5  0 ...  0  5 30]
 [30  5  0 ...  0  5 30]
 [30  5  0 ...  0  5 30]]"
757,6405,0.033931836,Lung_Opacity-1544.png,"[[ 10  12  13 ...  18  19  16]
 [ 12  14  15 ...  23  24  21]
 [ 12  15  17 ...  28  29  27]
 ...
 [ 66  68  71 ... 185 192 177]
 [ 63  63  62 ... 182 189 175]
 [ 54  51  47 ... 160 167 156]]"
758,7104,0.033929344,Lung_Opacity-3389.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
759,8321,0.03392519,Lung_Opacity-3241.png,"[[ 46  38  32 ...  22  23  20]
 [ 51  42  36 ...  23  24  22]
 [ 51  43  35 ...  22  23  21]
 ...
 [158 172 171 ...  20  20  18]
 [155 169 168 ...  19  19  18]
 [137 149 148 ...  17  17  16]]"
760,3371,0.033921607,COVID-730.png,"[[ 25  25  25 ...   8  20  82]
 [ 27  27  27 ...  10  21  81]
 [ 28  28  28 ...  12  21  72]
 ...
 [119 128 136 ... 119 118 117]
 [118 127 134 ... 117 116 116]
 [106 113 119 ... 104 105 104]]"
761,7222,0.033914708,Lung_Opacity-5051.png,"[[141  98  64 ...  25  30  34]
 [ 81  49  26 ...   6   8   9]
 [ 40  17   4 ...   0   0   0]
 ...
 [ 11   4   0 ...   0   0   0]
 [ 13   5   1 ...   0   0   1]
 [ 15   7   3 ...   0   1   1]]"
762,3521,0.03391175,COVID-1215.png,"[[188 148 142 ... 154 158 189]
 [127  52  39 ...  58  65 129]
 [120  41  28 ...  46  55 121]
 ...
 [167 114 107 ... 156 159 189]
 [181 136 129 ... 172 175 202]
 [214 191 189 ... 213 215 229]]"
763,5247,0.033906158,COVID-1688.png,"[[131 131 130 ...  41  46  63]
 [109 110 110 ...  47  46  49]
 [ 93  95  95 ...  48  45  42]
 ...
 [170 169 166 ... 165 158 156]
 [174 170 166 ... 158 156 154]
 [170 166 164 ... 166 154 144]]"
764,8447,0.03389901,Lung_Opacity-5619.png,"[[  7  13  14 ...  14  14  14]
 [  8  14  15 ...  16  16  16]
 [  8  14  15 ...  16  16  16]
 ...
 [ 80 142 164 ...  29  30  29]
 [ 77 137 157 ...  28  28  27]
 [ 53  95 107 ...  20  20  19]]"
765,8911,0.033885803,Lung_Opacity-5862.png,"[[255 255 254 ... 255 250 224]
 [255 255 253 ... 255 250 224]
 [229 220 210 ... 233 245 222]
 ...
 [ 33  24  17 ...  17  26  34]
 [ 35  26  19 ...  20  30  38]
 [ 39  30  21 ...  24  35  42]]"
766,7026,0.03387901,Lung_Opacity-3007.png,"[[ 3  4  4 ...  5  7  5]
 [ 4  4  4 ...  4  5  4]
 [ 3  4  4 ...  4  4  3]
 ...
 [ 4  5  5 ... 27 24 10]
 [ 3  4  4 ... 24 22 10]
 [ 2  3  3 ... 19 16  8]]"
767,4882,0.033873808,COVID-2709.png,"[[ 10  14  16 ...  20  17  12]
 [ 18  34  43 ...  48  41  24]
 [ 22  45  58 ...  66  55  29]
 ...
 [ 41  77 103 ... 108  85  44]
 [ 40  72  94 ...  98  80  45]
 [ 34  54  64 ...  66  57  38]]"
768,1469,0.033873245,Normal-570.png,"[[ 7 12 17 ...  0  0  0]
 [ 6  8 13 ...  0  0  0]
 [ 4  7 11 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
769,2223,0.03386938,Normal-8555.png,"[[  9   9   9 ... 139 177 201]
 [  8   8   8 ...  87 123 152]
 [  8   8   8 ...  48  75 101]
 ...
 [  5   4   4 ... 110 178 212]
 [  8   7   7 ... 111 175 212]
 [ 14  13  13 ... 112 171 212]]"
770,8008,0.033859607,Lung_Opacity-4728.png,"[[ 5  8  9 ... 10 10  9]
 [ 6 10 11 ... 11 11 10]
 [ 6  9 10 ... 10 10 10]
 ...
 [ 5 15 23 ... 72 53 39]
 [ 4 14 23 ... 68 54 37]
 [ 4 12 18 ... 40 35 24]]"
771,2784,0.033849735,Normal-7066.png,"[[214 208 201 ... 196 196 184]
 [200 195 188 ... 188 190 176]
 [189 184 177 ... 175 178 167]
 ...
 [  5   4   3 ...   4   5   3]
 [  5   4   3 ...   4   5   3]
 [  5   4   3 ...   4   5   3]]"
772,4309,0.033832304,COVID-3091.png,"[[ 34   6   0 ...   0   6  34]
 [ 34   6   0 ...   0   6  34]
 [ 34   6   0 ...   0   6  34]
 ...
 [253 252 177 ... 172 203 160]
 [255 255 218 ... 182 218 161]
 [255 255 240 ... 214 239 158]]"
773,5169,0.03383166,COVID-975.png,"[[ 34  33  30 ...  23  54 174]
 [ 11  11  10 ...   0  32 165]
 [  8   7   5 ...   0  28 162]
 ...
 [184 182 186 ... 169 181 225]
 [198 196 198 ... 185 194 228]
 [238 236 236 ... 233 234 241]]"
774,111,0.033825744,Normal-3754.png,"[[30 17 10 ...  9 13 15]
 [21 13  8 ...  7  9  9]
 [15  9  6 ...  6  7  6]
 ...
 [20 13 10 ...  7 11 12]
 [24 17 14 ...  9 14 15]
 [29 22 18 ... 11 16 18]]"
775,4000,0.033819452,COVID-2639.png,"[[ 49  40  37 ...  47  62  91]
 [ 31  21  19 ...  32  49  82]
 [ 19   8   5 ...  24  41  78]
 ...
 [ 16   3   0 ... 174 123 164]
 [ 24   9   4 ... 113 109 154]
 [ 40  27  22 ... 149 160 168]]"
776,3553,0.03381758,COVID-2038.png,"[[ 2  1  2 ... 12  2  4]
 [ 1  2  1 ... 59  0  4]
 [ 1  2  1 ... 41  0  4]
 ...
 [ 4  4  4 ...  2  2  2]
 [ 4  4  4 ...  2  2  2]
 [ 3  3  3 ...  1  1  1]]"
777,1445,0.03380588,Normal-2480.png,"[[ 0  0  0 ...  2  2  2]
 [ 0  0  0 ...  3  3  3]
 [ 0  0  0 ...  3  3  3]
 ...
 [ 0  0  0 ... 70 51 33]
 [ 0  0  0 ... 60 41 21]
 [ 0  0  0 ... 42 26 14]]"
778,2072,0.03379409,Normal-1033.png,"[[255 221 168 ...  56  50  42]
 [255 220 166 ...  54  49  40]
 [255 218 164 ...  53  47  39]
 ...
 [227 201 141 ...   0   0   0]
 [226 200 142 ...   0   0   0]
 [227 201 142 ...   0   0   0]]"
779,8880,0.033791915,Lung_Opacity-3624.png,"[[ 57  60  69 ...   8   8   8]
 [ 66  75  88 ...  14   8   8]
 [ 78  89 103 ...  21  13   8]
 ...
 [ 88  90  85 ...  46  61  65]
 [ 85  86  82 ...  47  61  65]
 [ 73  71  75 ...  44  56  59]]"
780,5215,0.03377784,COVID-2541.png,"[[37 37 37 ... 39 41 43]
 [32 31 31 ... 38 40 42]
 [29 27 26 ... 38 39 42]
 ...
 [26 25 25 ... 36 35 37]
 [25 26 25 ... 36 35 37]
 [24 24 25 ... 36 35 37]]"
781,6562,0.033768028,Lung_Opacity-1595.png,"[[  0   0   0 ... 201 200 198]
 [  0   0   0 ... 212 211 207]
 [  0   0   0 ... 217 216 211]
 ...
 [  0   0   0 ...  50  60  18]
 [  0   0   0 ...  49  57  19]
 [  0   0   0 ...  36  39  17]]"
782,3043,0.033766795,COVID-1108.png,"[[  0   0   1 ...   1   1   2]
 [  0   0   1 ...   1   1   2]
 [ 13  13  13 ...   1   1   2]
 ...
 [159 165 174 ... 251 251 250]
 [159 166 175 ... 251 251 250]
 [163 170 179 ... 251 251 250]]"
783,8302,0.0337544,Lung_Opacity-4530.png,"[[ 5  8  9 ...  8  8  8]
 [ 6 10 11 ... 10 10 10]
 [ 6  9 10 ... 10  9  9]
 ...
 [ 4  6  5 ... 15 13 14]
 [ 4  6  6 ... 12 11 13]
 [ 4  6  7 ...  9  9  9]]"
784,116,0.033739842,Normal-9713.png,"[[ 0  0 20 ... 24  2  0]
 [ 0  0 21 ... 24  2  0]
 [ 0  0 20 ... 24  2  0]
 ...
 [ 0  0 16 ... 25  2  0]
 [ 0  0 19 ... 23  2  0]
 [ 0  0 18 ... 16  3  0]]"
785,574,0.033732515,Normal-5929.png,"[[ 0  0  0 ... 13 12 10]
 [ 0  0  0 ... 14 13 10]
 [ 0  0  0 ... 12 13 10]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
786,7951,0.033731874,Lung_Opacity-4083.png,"[[ 0  0  0 ...  6  6  6]
 [ 0  0  0 ...  7  8  6]
 [ 0  0  0 ...  7  8  7]
 ...
 [ 0  0  3 ... 11  5  4]
 [ 0  0  3 ... 10  6  4]
 [ 0  0  3 ...  8  5  4]]"
787,8454,0.033724025,Lung_Opacity-5574.png,"[[ 2  2  2 ...  1  1  1]
 [ 2  2  2 ...  1  1  1]
 [ 2  2  2 ...  1  1  1]
 ...
 [ 6  5  4 ... 13 10  8]
 [ 5  4  3 ... 13 10  8]
 [ 4  4  3 ... 11  9  7]]"
788,736,0.033717453,Normal-9877.png,"[[207 178 154 ... 214 241 227]
 [141 108  83 ... 154 207 222]
 [ 82  54  33 ...  91 149 192]
 ...
 [ 33  19  11 ...  19  32  45]
 [ 40  24  14 ...  26  38  49]
 [ 47  30  18 ...  33  46  56]]"
789,929,0.033713274,Normal-639.png,"[[35 37 42 ...  0  5 29]
 [36 36 41 ...  0  4 27]
 [37 37 39 ...  0  5 28]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
